FACULDADE GENNARI E PEARTREE,FGP,PEDAGOGIA,Licenciatura,Presencial,4,-,100,08/10/2018,Educação,Pedagogia
FACULDADE GENNARI E PEARTREE,FGP,SISTEMA DE INFORMAÇÃO,Bacharelado,Presencial,4,3,150,13/06/2001,"Ciências, matemática e computação",Sistemas de informação
FACULDADE GENNARI E PEARTREE,FGP,DESENVOLVIMENTO PARA INTERNET,Tecnológico,Presencial,-,-,50,06/06/2005,"Ciências, matemática e computação",Uso da internet
Faculdade Gran Tietê,FGT,ADMINISTRAÇÃO,Bacharelado,Presencial,4,-,60,11/06/2014,"Ciências sociais, negócios e direito",Administração
Faculdade Gran Tietê,FGT,ENGENHARIA AGRONÔMICA,Bacharelado,Presencial,3,-,50,25/11/2016,Agricultura e veterinária,Agronomia
Faculdade Gran Tietê,FGT,ARQUITETURA E URBANISMO,Bacharelado,Presencial,3,-,40,11/12/2017,"Engenharia, produção e construção",Arquitetura e urbanismo
Faculdade Gran Tietê,FGT,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,50,11/12/2017,"Ciências sociais, negócios e direito",Ciências contábeis
Faculdade Gran Tietê,FGT,ENFERMAGEM,Bacharelado,Presencial,3,-,50,11/12/2017,Saúde e bem estar social,Enfermagem
Faculdade Gran Tietê,FGT,ENGENHARIA CIVIL,Bacharelado,Presencial,4,-,100,11/06/2014,"Engenharia, produção e construção",Engenharia civil
Faculdade Gran Tietê,FGT,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Presencial,4,-,80,23/12/2016,"Engenharia, produção e construção",Engenharia de computação
Faculdade Gran Tietê,FGT,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,4,-,200,15/08/2014,"Engenharia, produção e construção",Engenharia de produção
Faculdade Gran Tietê,FGT,ENGENHARIA MECÂNICA,Bacharelado,Presencial,4,-,50,30/04/2019,"Engenharia, produção e construção",Engenharia mecânica
Faculdade Gran Tietê,FGT,GASTRONOMIA,Tecnológico,Presencial,4,-,50,14/05/2019,Serviços,Gastronomia (tecnólogo)
Faculdade Gran Tietê,FGT,NUTRIÇÃO,Bacharelado,Presencial,4,-,50,12/06/2019,Saúde e bem estar social,Nutrição
Faculdade Gran Tietê,FGT,PEDAGOGIA,Licenciatura,Presencial,4,-,60,15/08/2014,Educação,Pedagogia
Faculdade Gran Tietê,FGT,PSICOLOGIA,Bacharelado,Presencial,4,-,50,31/05/2019,"Ciências sociais, negócios e direito",Psicologia
Faculdade Gran Tietê,FGT,SERVIÇO SOCIAL,Bacharelado,Presencial,3,-,50,09/01/2018,Saúde e bem estar social,Serviço social
Faculdade Humboldt,FH,PROCESSOS GERENCIAIS,Tecnológico,Presencial,4,-,40,14/12/2015,"Ciências sociais, negócios e direito",Empreendedorismo
Faculdade Humboldt,FH,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,Presencial,3,-,30,03/10/2017,"Ciências sociais, negócios e direito",Gestão da informação
Faculdade Humboldt,FH,GESTÃO FINANCEIRA,Tecnológico,Presencial,3,-,40,03/10/2017,"Ciências sociais, negócios e direito",Gestão financeira
Faculdade Humboldt,FH,LOGÍSTICA,Tecnológico,Presencial,3,-,40,11/12/2017,"Ciências sociais, negócios e direito",Gestão logística
Faculdade IBECO,IBECO,ESTÉTICA E COSMÉTICA,Tecnológico,Presencial,4,-,100,16/02/2018,Serviços,Estética e Cosmética
FACULDADE IBMEC SÃO PAULO,IBMEC SP,ADMINISTRAÇÃO,Bacharelado,Presencial,-,-,200,31/03/2017,"Ciências sociais, negócios e direito",Administração
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
FACULDADE IBMEC SÃO PAULO,IBMEC SP,DIREITO,Bacharelado,Presencial,4,4,340,28/03/2002,"Ciências sociais, negócios e direito",Direito
FACULDADE IBMEC SÃO PAULO,IBMEC SP,CIÊNCIAS ECONÔMICAS,Bacharelado,Presencial,-,-,200,31/03/2017,"Ciências sociais, negócios e direito",Economia
,,,,,,,,,,
,,,,,,,,,,
FACULDADE IBMEC SÃO PAULO,IBMEC SP,RELAÇÕES INTERNACIONAIS,Bacharelado,Presencial,4,-,150,17/12/2018,"Ciências sociais, negócios e direito",Relações internacionais
FACULDADE IMESP MONITOR,IMESP,ADMINISTRAÇÃO,Bacharelado,Presencial,4,-,150,09/04/2018,"Ciências sociais, negócios e direito",Administração
FACULDADE IMESP MONITOR,IMESP,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,150,09/04/2018,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE IMPACTA DE TECNOLOGIA,FIT,ADMINISTRAÇÃO,Bacharelado,Presencial,4,4,150,19/03/2003,"Ciências sociais, negócios e direito",Administração
FACULDADE IMPACTA DE TECNOLOGIA,FIT,REDES DE COMPUTADORES,Tecnológico,Presencial,4,3,150,05/04/2004,"Ciências, matemática e computação",Administração de redes
,,,,,,,,,,
FACULDADE IMPACTA DE TECNOLOGIA,FIT,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Presencial,4,3,225,05/04/2004,"Ciências, matemática e computação",Análise e Desenvolvimento de Sistemas (Tecnólogo)
FACULDADE IMPACTA DE TECNOLOGIA,FIT,BANCO DE DADOS,Tecnológico,Presencial,4,-,150,05/04/2004,"Ciências, matemática e computação",Banco de dados
FACULDADE IMPACTA DE TECNOLOGIA,FIT,CIÊNCIA DA COMPUTAÇÃO,Bacharelado,Presencial,-,-,150,17/12/2018,"Ciências, matemática e computação",Ciência da computação
FACULDADE IMPACTA DE TECNOLOGIA,FIT,PROCESSOS GERENCIAIS,Tecnológico,Presencial,4,-,200,22/07/2015,"Ciências sociais, negócios e direito",Empreendedorismo
FACULDADE IMPACTA DE TECNOLOGIA,FIT,ENGENHARIA DE COMPUTAÇÃO,Bacharelado,Presencial,-,-,200,17/07/2018,"Engenharia, produção e construção",Engenharia de computação
FACULDADE IMPACTA DE TECNOLOGIA,FIT,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,Presencial,3,5,200,08/03/2013,"Ciências sociais, negócios e direito",Gestão da informação
FACULDADE IMPACTA DE TECNOLOGIA,FIT,MARKETING,Tecnológico,Presencial,-,-,150,24/01/2013,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE IMPACTA DE TECNOLOGIA,FIT,PRODUÇÃO MULTIMÍDIA,Tecnológico,Presencial,3,-,150,14/01/2004,Humanidades e artes,Produção de multimídia
FACULDADE IMPACTA DE TECNOLOGIA,FIT,DEFESA CIBERNÉTICA,Tecnológico,Presencial,-,-,150,02/04/2019,"Ciências, matemática e computação",Segurança da informação
FACULDADE IMPACTA DE TECNOLOGIA,FIT,SISTEMAS DE INFORMAÇÃO,Bacharelado,Presencial,4,3,225,19/03/2003,"Ciências, matemática e computação",Sistemas de informação
FACULDADE IMPACTA DE TECNOLOGIA,FIT,JOGOS DIGITAIS,Tecnológico,Presencial,4,-,150,03/06/2013,"Ciências, matemática e computação",Tecnologia em desenvolvimento de softwares
FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA,INESP,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,200,04/03/2005,"Ciências sociais, negócios e direito",Administração
FACULDADE INESP - INSTITUTO NACIONAL DE ENSINO E PESQUISA,INESP,PEDAGOGIA,Licenciatura,Presencial,3,-,200,14/08/2017,Educação,Pedagogia
Faculdade Innovare,FACINN,GESTÃO HOSPITALAR,Tecnológico,Presencial,4,2,150,06/10/2006,"Ciências sociais, negócios e direito",Administração hospitalar
Faculdade Innovare,FACINN,GESTÃO PÚBLICA,Tecnológico,Presencial,4,2,150,06/10/2006,"Ciências sociais, negócios e direito",Administração pública
Faculdade Innovare,FACINN,GESTÃO COMERCIAL,Tecnológico,Presencial,4,-,150,06/10/2006,"Ciências sociais, negócios e direito",Empreendedorismo
Faculdade Innovare,FACINN,PROCESSOS GERENCIAIS,Tecnológico,Presencial,4,4,150,06/10/2006,"Ciências sociais, negócios e direito",Empreendedorismo
Faculdade Innovare,FACINN,GESTÃO AMBIENTAL,Tecnológico,Presencial,3,2,150,06/10/2006,Serviços,Gestão ambiental
Faculdade Innovare,FACINN,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,Presencial,4,-,300,06/10/2006,"Ciências sociais, negócios e direito",Gestão da informação
Faculdade Innovare,FACINN,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,3,150,06/10/2006,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
Faculdade Innovare,FACINN,GESTÃO DA QUALIDADE,Tecnológico,Presencial,4,-,150,06/10/2006,"Ciências sociais, negócios e direito",Gestão de qualidade
Faculdade Innovare,FACINN,GESTÃO DE TURISMO,Tecnológico,Presencial,4,3,150,06/10/2006,Serviços,Gestão de Turismo
Faculdade Innovare,FACINN,GESTÃO FINANCEIRA,Tecnológico,Presencial,3,2,300,06/10/2006,"Ciências sociais, negócios e direito",Gestão financeira
Faculdade Innovare,FACINN,LOGÍSTICA,Tecnológico,Presencial,3,1,150,06/10/2006,"Ciências sociais, negócios e direito",Gestão logística
Faculdade Innovare,FACINN,HOTELARIA,Tecnológico,Presencial,4,-,150,06/10/2006,Serviços,Hotelaria (tecnólogo)
Faculdade Innovare,FACINN,MARKETING,Tecnológico,Presencial,3,2,300,06/10/2006,"Ciências sociais, negócios e direito",Marketing e propaganda
Faculdade Innovare,FACINN,COMÉRCIO EXTERIOR,Tecnológico,Presencial,4,-,150,06/10/2006,"Ciências sociais, negócios e direito",Negócios internacionais
Faculdade Innovare,FACINN,GESTÃO DE TELECOMUNICAÇÕES,Tecnológico,Presencial,3,-,150,06/10/2006,"Engenharia, produção e construção",Tecnologia em gestão de telecomunicações
Faculdade Instituto Paulista de Ensino,FIPEN,ADMINISTRAÇÃO,Bacharelado,Presencial,5,3,100,12/06/2003,"Ciências sociais, negócios e direito",Administração
Faculdade Instituto Paulista de Ensino,FIPEN,GESTÃO HOSPITALAR,Tecnológico,Presencial,5,-,50,14/09/2010,"Ciências sociais, negócios e direito",Administração hospitalar
Faculdade Instituto Paulista de Ensino,FIPEN,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,160,21/05/2018,"Ciências sociais, negócios e direito",Ciências contábeis
Faculdade Instituto Paulista de Ensino,FIPEN,DIREITO,Bacharelado,Presencial,4,-,240,11/09/2018,"Ciências sociais, negócios e direito",Direito
Faculdade Instituto Paulista de Ensino,FIPEN,GESTÃO COMERCIAL,Tecnológico,Presencial,4,5,100,12/01/2011,"Ciências sociais, negócios e direito",Empreendedorismo
Faculdade Instituto Paulista de Ensino,FIPEN,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,4,-,160,16/11/2015,"Engenharia, produção e construção",Engenharia de produção
Faculdade Instituto Paulista de Ensino,FIPEN,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,2,50,18/08/2010,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
Faculdade Instituto Paulista de Ensino,FIPEN,GESTÃO FINANCEIRA,Tecnológico,Presencial,4,-,160,14/03/2018,"Ciências sociais, negócios e direito",Gestão financeira
Faculdade Instituto Paulista de Ensino,FIPEN,LOGÍSTICA,Tecnológico,Presencial,5,-,160,29/08/2017,"Ciências sociais, negócios e direito",Gestão logística
Faculdade Instituto Paulista de Ensino,FIPEN,MARKETING,Tecnológico,Presencial,5,-,160,14/03/2018,"Ciências sociais, negócios e direito",Marketing e propaganda
Faculdade Instituto Paulista de Ensino,FIPEN,PEDAGOGIA,Licenciatura,Presencial,5,-,100,30/11/2010,Educação,Pedagogia
Faculdade Integração,FI,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,-,100,13/11/2017,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
Faculdade Integrada de Pesquisa e Educação em Saúde de SP,FIPESP,GESTÃO HOSPITALAR,Tecnológico,Presencial,4,-,80,15/07/2019,"Ciências sociais, negócios e direito",Administração hospitalar
FACULDADE INTEGRAL CANTAREIRA,F.I.C.,AGRONOMIA,Bacharelado,Presencial,3,3,240,16/02/1998,Agricultura e veterinária,Agronomia
FACULDADE INTEGRAL CANTAREIRA,F.I.C.,DIREITO,Bacharelado,Presencial,4,3,80,29/05/2000,"Ciências sociais, negócios e direito",Direito
FACULDADE INTEGRAL CANTAREIRA,F.I.C.,MÚSICA,Licenciatura,Presencial,5,3,200,14/07/2011,Educação,Formação de professor de música
FACULDADE INTEGRAL CANTAREIRA,F.I.C.,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,-,-,200,28/03/2014,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE INTEGRAL CANTAREIRA,F.I.C.,MÚSICA,Bacharelado,Presencial,5,3,80,28/03/2002,Humanidades e artes,Música
FACULDADE INTERAÇÃO AMERICANA,FIA,ADMINISTRAÇÃO,Bacharelado,Presencial,3,2,160,16/12/2002,"Ciências sociais, negócios e direito",Administração
FACULDADE INTERAÇÃO AMERICANA,FIA,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Presencial,3,2,175,14/07/1989,"Ciências, matemática e computação",Análise e Desenvolvimento de Sistemas (Tecnólogo)
FACULDADE INTERAÇÃO AMERICANA,FIA,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,3,-,100,28/09/2017,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE INTERAÇÃO AMERICANA,FIA,LETRAS - INGLÊS,Licenciatura,Presencial,5,1,125,25/07/2000,Educação,Formação de professor de língua/literatura estrangeira moderna
FACULDADE INTERAÇÃO AMERICANA,FIA,LETRAS - PORTUGUÊS E INGLÊS,Licenciatura,Presencial,4,3,125,25/07/2000,Educação,Formação de professor de língua/literatura vernácula e língua estrangeira moderna
FACULDADE INTERAÇÃO AMERICANA,FIA,MATEMÁTICA,Licenciatura,Presencial,-,3,80,22/04/1993,Educação,Formação de professor de matemática
FACULDADE INTERAÇÃO AMERICANA,FIA,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,4,2,150,01/07/2009,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE INTERAÇÃO AMERICANA,FIA,GESTÃO FINANCEIRA,Tecnológico,Presencial,3,2,150,01/07/2009,"Ciências sociais, negócios e direito",Gestão financeira
FACULDADE INTERAÇÃO AMERICANA,FIA,LOGÍSTICA,Tecnológico,Presencial,3,2,200,01/07/2009,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE INTERAÇÃO AMERICANA,FIA,PEDAGOGIA,Licenciatura,Presencial,4,3,200,24/12/2008,Educação,Pedagogia
Faculdade Interativa de São Paulo,FAISP,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Tecnológico,Presencial,3,3,100,22/06/2006,"Ciências, matemática e computação",Análise e Desenvolvimento de Sistemas (Tecnólogo)
Faculdade Interativa de São Paulo,FAISP,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,3,1,100,22/06/2006,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
Faculdade Interativa de São Paulo,FAISP,GESTÃO DA QUALIDADE,Tecnológico,Presencial,4,3,100,24/01/2002,"Ciências sociais, negócios e direito",Gestão de qualidade
FACULDADE INTESP,INTESP,ENGENHARIA,Bacharelado,Presencial,4,2,180,25/07/2001,"Engenharia, produção e construção",Engenharia
FACULDADE ISMD,ISMD,ESTÉTICA E COSMÉTICA,Tecnológico,Presencial,5,-,60,27/08/2018,Serviços,Estética e Cosmética
Faculdade Israelita de Ciências da Saúde Albert Einstein,FICSAE,ENFERMAGEM,Bacharelado,Presencial,3,5,120,30/11/1988,Saúde e bem estar social,Enfermagem
Faculdade Israelita de Ciências da Saúde Albert Einstein,FICSAE,MEDICINA,Bacharelado,Presencial,5,-,100,03/07/2015,Saúde e bem estar social,Medicina
FACULDADE ITANHAÉM,FAITA,ADMINISTRAÇÃO,Bacharelado,Presencial,4,3,100,29/03/2001,"Ciências sociais, negócios e direito",Administração
FACULDADE ITANHAÉM,FAITA,LOGÍSTICA,Tecnológico,Presencial,4,SC,100,09/12/2010,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE ITANHAÉM,FAITA,PEDAGOGIA,Licenciatura,Presencial,3,3,100,30/05/2014,Educação,Pedagogia
Faculdade Itaquá,UNEITAQUÁ,ADMINISTRAÇÃO,Bacharelado,Presencial,3,-,100,02/09/2013,"Ciências sociais, negócios e direito",Administração
Faculdade Itaquá,UNEITAQUÁ,ARTES VISUAIS,Licenciatura,Presencial,4,-,60,11/12/2017,Educação,Formação de professor de artes visuais
Faculdade Itaquá,UNEITAQUÁ,LOGÍSTICA,Tecnológico,Presencial,3,-,65,19/12/2016,"Ciências sociais, negócios e direito",Gestão logística
Faculdade Itaquá,UNEITAQUÁ,PEDAGOGIA,Licenciatura,Presencial,4,1,100,02/09/2013,Educação,Pedagogia
,,,,,,,,,,
FACULDADE ITEANA DE BOTUCATU,FITB,ADMINISTRAÇÃO,Bacharelado,Presencial,-,3,240,27/09/2004,"Ciências sociais, negócios e direito",Administração
FACULDADE ITEANA DE BOTUCATU,FITB,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,-,-,75,28/03/2014,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE ITEANA DE BOTUCATU,FITB,DIREITO,Bacharelado,Presencial,4,3,180,07/12/2005,"Ciências sociais, negócios e direito",Direito
FACULDADE ITEANA DE BOTUCATU,FITB,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,-,-,70,30/03/2015,"Engenharia, produção e construção",Engenharia de produção
FACULDADE ITEANA DE BOTUCATU,FITB,SISTEMAS DE INFORMAÇÃO,Bacharelado,Presencial,3,-,75,24/10/2014,"Ciências, matemática e computação",Sistemas de informação
FACULDADE ITEANA DE IBITINGA,FITI,ADMINISTRAÇÃO,Bacharelado,Presencial,-,SC,90,01/09/2005,"Ciências sociais, negócios e direito",Administração
FACULDADE ITEANA DE IBITINGA,FITI,ADMINISTRAÇÃO,Bacharelado,Presencial,-,SC,90,01/09/2005,"Ciências sociais, negócios e direito",Administração
FACULDADE ITEANA DE IBITINGA,FITI,ADMINISTRAÇÃO,Bacharelado,Presencial,-,3,90,01/09/2005,"Ciências sociais, negócios e direito",Administração
FACULDADE ITEANA DE IBITINGA,FITI,ADMINISTRAÇÃO,Bacharelado,Presencial,-,-,200,01/09/2005,"Ciências sociais, negócios e direito",Administração
FACULDADE ITEANA DE IBITINGA,FITI,DIREITO,Bacharelado,Presencial,-,SC,200,17/01/2006,"Ciências sociais, negócios e direito",Direito
Faculdade Jaguar Indaiá,FJI,BIOMEDICINA,Bacharelado,Presencial,4,-,80,22/05/2017,"Ciências, matemática e computação",Biomedicina
,,,,,,,,,,
,,,,,,,,,,
Faculdade Latino-americana,FLAM,TEOLOGIA,Bacharelado,Presencial,4,-,70,29/06/2015,Humanidades e artes,Teologia
FACULDADE LEGALE,FALEG,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,5,100,27/12/2001,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE MARECHAL RONDON,FMR,ADMINISTRAÇÃO,Bacharelado,Presencial,-,2,150,27/12/2000,"Ciências sociais, negócios e direito",Administração
FACULDADE MARECHAL RONDON,FMR,ADMINISTRAÇÃO,Bacharelado,Presencial,-,2,150,27/12/2000,"Ciências sociais, negócios e direito",Administração
FACULDADE MARECHAL RONDON,FMR,ADMINISTRAÇÃO,Bacharelado,Presencial,-,3,150,27/12/2000,"Ciências sociais, negócios e direito",Administração
FACULDADE MARECHAL RONDON,FMR,ADMINISTRAÇÃO,Bacharelado,Presencial,-,3,150,27/12/2000,"Ciências sociais, negócios e direito",Administração
FACULDADE MARECHAL RONDON,FMR,ADMINISTRAÇÃO,Bacharelado,Presencial,5,-,150,27/12/2000,"Ciências sociais, negócios e direito",Administração
,,,,,,,,,,
FACULDADE MARECHAL RONDON,FMR,BIOMEDICINA,Bacharelado,Presencial,4,-,150,28/03/2014,"Ciências, matemática e computação",Biomedicina
FACULDADE MARECHAL RONDON,FMR,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,-,-,150,28/03/2014,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE MARECHAL RONDON,FMR,DIREITO,Bacharelado,Presencial,4,2,150,24/10/2002,"Ciências sociais, negócios e direito",Direito
FACULDADE MARECHAL RONDON,FMR,EDUCAÇÃO FÍSICA,Bacharelado,Presencial,4,-,150,28/03/2014,Saúde e bem estar social,Educação física
FACULDADE MARECHAL RONDON,FMR,ENFERMAGEM,Bacharelado,Presencial,5,2,150,27/03/2002,Saúde e bem estar social,Enfermagem
,,,,,,,,,,
FACULDADE MARECHAL RONDON,FMR,FARMÁCIA,Bacharelado,Presencial,-,-,150,28/03/2014,Saúde e bem estar social,Farmácia
FACULDADE MARECHAL RONDON,FMR,FISIOTERAPIA,Bacharelado,Presencial,5,3,150,07/03/2002,Saúde e bem estar social,Fisioterapia
FACULDADE MARECHAL RONDON,FMR,EDUCAÇÃO FÍSICA,Licenciatura,Presencial,4,3,150,30/05/2014,Educação,Formação de professor de educação física
FACULDADE MARECHAL RONDON,FMR,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Tecnológico,Presencial,4,-,180,14/01/2004,"Ciências sociais, negócios e direito",Gestão da informação
FACULDADE MARECHAL RONDON,FMR,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,5,2,180,04/12/2003,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
,,,,,,,,,,
,,,,,,,,,,
FACULDADE MARECHAL RONDON,FMR,RADIOLOGIA,Tecnológico,Presencial,4,-,120,06/07/2017,Saúde e bem estar social,Tecnologia de radiologia
FACULDADE MARECHAL RONDON,FMR,TURISMO,Bacharelado,Presencial,-,-,150,28/12/2000,Serviços,Turismo
FACULDADE MARINHO PAULISTA,FAMP,BANCO DE DADOS,Tecnológico,Presencial,4,-,150,25/02/2004,"Ciências, matemática e computação",Banco de dados
FACULDADE MARINHO PAULISTA,FAMP,PEDAGOGIA,Licenciatura,Presencial,4,-,100,14/05/2019,Educação,Pedagogia
FACULDADE MARIO SCHENBERG,FMS,ADMINISTRAÇÃO,Bacharelado,Presencial,3,2,200,12/07/2005,"Ciências sociais, negócios e direito",Administração
FACULDADE MARIO SCHENBERG,FMS,BIOMEDICINA,Bacharelado,Presencial,3,2,200,25/09/2007,"Ciências, matemática e computação",Biomedicina
FACULDADE MARIO SCHENBERG,FMS,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,100,30/05/2018,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE MARIO SCHENBERG,FMS,DESIGN DE INTERIORES,Tecnológico,Presencial,5,-,100,15/08/2018,Humanidades e artes,Design de interiores
FACULDADE MARIO SCHENBERG,FMS,DIREITO,Bacharelado,Presencial,4,2,200,06/07/2006,"Ciências sociais, negócios e direito",Direito
FACULDADE MARIO SCHENBERG,FMS,PROCESSOS GERENCIAIS,Tecnológico,Presencial,4,-,100,01/03/2019,"Ciências sociais, negócios e direito",Empreendedorismo
FACULDADE MARIO SCHENBERG,FMS,ENFERMAGEM,Bacharelado,Presencial,3,2,200,08/12/2008,Saúde e bem estar social,Enfermagem
FACULDADE MARIO SCHENBERG,FMS,ENGENHARIA CIVIL,Bacharelado,Presencial,3,2,100,17/07/2009,"Engenharia, produção e construção",Engenharia civil
FACULDADE MARIO SCHENBERG,FMS,ENGENHARIA DE PRODUÇÃO,Bacharelado,Presencial,3,-,50,-,"Engenharia, produção e construção",Engenharia de produção
FACULDADE MARIO SCHENBERG,FMS,FISIOTERAPIA,Bacharelado,Presencial,3,3,200,12/07/2005,Saúde e bem estar social,Fisioterapia
FACULDADE MARIO SCHENBERG,FMS,EDUCAÇÃO FÍSICA,Licenciatura,Presencial,4,2,150,22/12/2008,Educação,Formação de professor de educação física
FACULDADE MARIO SCHENBERG,FMS,GASTRONOMIA,Tecnológico,Presencial,4,2,100,01/06/2007,Serviços,Gastronomia (tecnólogo)
FACULDADE MARIO SCHENBERG,FMS,GESTÃO DE RECURSOS HUMANOS,Tecnológico,Presencial,-,-,100,03/10/2017,"Ciências sociais, negócios e direito",Gestão de pessoal / recursos humanos
FACULDADE MARIO SCHENBERG,FMS,GESTÃO FINANCEIRA,Tecnológico,Presencial,-,-,100,03/10/2017,"Ciências sociais, negócios e direito",Gestão financeira
FACULDADE MARIO SCHENBERG,FMS,LOGÍSTICA,Tecnológico,Presencial,4,-,50,28/11/2014,"Ciências sociais, negócios e direito",Gestão logística
FACULDADE MARIO SCHENBERG,FMS,MARKETING,Tecnológico,Presencial,3,1,100,11/01/2008,"Ciências sociais, negócios e direito",Marketing e propaganda
FACULDADE MARIO SCHENBERG,FMS,PEDAGOGIA,Licenciatura,Presencial,3,3,200,12/07/2005,Educação,Pedagogia
FACULDADE MARIO SCHENBERG,FMS,PSICOLOGIA,Bacharelado,Presencial,4,-,100,23/08/2018,"Ciências sociais, negócios e direito",Psicologia
Faculdade Marquês de Olinda,FMO,ADMINISTRAÇÃO,Bacharelado,Presencial,3,-,50,20/02/2019,"Ciências sociais, negócios e direito",Administração
Faculdade Marquês de Olinda,FMO,ESTÉTICA E COSMÉTICA,Tecnológico,Presencial,4,-,50,12/06/2019,Serviços,Estética e Cosmética
Faculdade Marquês de Olinda,FMO,PEDAGOGIA,Licenciatura,Presencial,4,-,50,27/10/2017,Educação,Pedagogia
FACULDADE MAURÍCIO DE NASSAU DE CAMPINAS,FMN CAMPINAS,ADMINISTRAÇÃO,Bacharelado,Presencial,3,-,240,08/03/2018,"Ciências sociais, negócios e direito",Administração
FACULDADE MAURÍCIO DE NASSAU DE CAMPINAS,FMN CAMPINAS,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,240,08/03/2018,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE MAURÍCIO DE NASSAU DE SÃO JOSÉ DOS CAMPOS,FMN SJ CAMPOS,ADMINISTRAÇÃO,Bacharelado,Presencial,3,-,240,27/08/2018,"Ciências sociais, negócios e direito",Administração
FACULDADE MAURÍCIO DE NASSAU DE SÃO JOSÉ DOS CAMPOS,FMN SJ CAMPOS,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,240,27/08/2018,"Ciências sociais, negócios e direito",Ciências contábeis
FACULDADE MAURÍCIO DE NASSAU SÃO BERNARDO DO CAMPO,FMN SBC,ADMINISTRAÇÃO,Bacharelado,Presencial,4,-,240,27/08/2018,"Ciências sociais, negócios e direito",Administração
FACULDADE MAURÍCIO DE NASSAU SÃO BERNARDO DO CAMPO,FMN SBC,CIÊNCIAS CONTÁBEIS,Bacharelado,Presencial,4,-,240,27/08/2018,"Ciências sociais, negócios e direito",Ciências contábeis
,,,,,,,,,,
Faculdade Melies de Tecnologia,Melies,PRODUÇÃO AUDIOVISUAL,Tecnológico,Presencial,4,-,150,14/01/2015,Humanidades e artes,Audiovisuais
,,,,,,,,,,
Faculdade Melies de Tecnologia,Melies,DESIGN GRÁFICO,Tecnológico,Presencial,4,-,240,06/06/2016,Humanidades e artes,Design
Faculdade Melies de Tecnologia,Melies,DESIGN DE INTERIORES,Tecnológico,Presencial,3,-,240,27/07/2016,Humanidades e artes,Design de interiores
Faculdade Melies de Tecnologia,Melies,DESIGN DE PRODUTO,Tecnológico,Presencial,4,-,180,06/06/2016,Humanidades e artes,Projeto de produto
,,,,,,,,,,
Faculdade Melies de Tecnologia,Melies,JOGOS DIGITAIS,Tecnológico,Presencial,3,-,240,06/06/2016,"Ciências, matemática e computação",Tecnologia em desenvolvimento de softwares
